CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,churn_probability,estimated_ltv,treatment_received,retained,uplift_score,uplift_net_ev,uplift_segment
655,47,10,0.0,2,1,0,167778.62,0,False,False,False,0.428416531966405,0.0,0,1,0.05299264625132927,-50.0,Do Not Disturb / Low Impact
526,31,5,145537.21,1,1,0,132404.64,0,True,False,True,0.4632672235981547,13098.3489,0,1,0.01175113598460309,103.92047909767629,Do Not Disturb / Low Impact
678,28,4,0.0,2,1,1,144423.17,1,False,False,False,0.125986363790941,0.0,0,0,0.016373971256974484,-50.0,Sure Things (DO NOT OFFER)
554,45,6,0.0,2,1,1,181204.5,0,False,False,False,0.3019381548101844,0.0,1,1,0.02979315068239019,-50.0,Do Not Disturb / Low Impact
597,30,2,119370.11,1,1,1,182726.22,1,False,True,False,0.3318775479276216,10743.3099,0,0,0.0020756752721197147,-27.700377299851073,Do Not Disturb / Low Impact
560,28,1,0.0,2,1,1,120880.72,0,False,True,False,0.1006120759796128,0.0,1,1,0.009122587283977412,-50.0,Sure Things (DO NOT OFFER)
850,47,10,134381.52,1,0,0,26812.89,1,True,False,False,0.8954355957560423,12094.3368,1,0,-0.022813281296984567,-325.91150751887216,Lost Causes (DO NOT OFFER)
546,74,8,114888.74,2,1,1,66732.63,1,True,False,False,0.5881294367513747,10339.9866,1,0,-0.0579209291516789,-648.9016312879093,Do Not Disturb / Low Impact
623,42,1,149332.48,2,1,0,100834.22,0,True,False,True,0.3480866947877887,13439.9232,0,1,-0.013992540348439664,-238.05866765593032,Do Not Disturb / Low Impact
698,40,7,105061.74,3,1,0,107815.31,1,False,False,False,0.8866624085280514,9455.5566,1,0,0.0251111618651772,187.44001230794458,Lost Causes (DO NOT OFFER)
620,32,7,0.0,2,1,1,34665.79,0,False,False,True,0.0691897151533908,0.0,0,1,-0.002720428633128269,-50.0,Sure Things (DO NOT OFFER)
619,40,10,0.0,1,1,1,147093.84,1,False,False,False,0.5331810532847185,0.0,0,0,0.009775620674975949,-50.0,Do Not Disturb / Low Impact
561,21,4,0.0,1,1,1,36942.35,0,False,False,True,0.2781615079231894,0.0,1,1,0.008845683173325347,-50.0,Sure Things (DO NOT OFFER)
753,39,7,155062.8,1,1,1,16460.77,0,False,False,False,0.3080608266504423,13955.651999999998,1,1,0.028232841886297377,344.00771633618973,Do Not Disturb / Low Impact
721,43,3,88798.34,1,0,0,45610.63,0,False,True,True,0.6384097185790082,7991.8506,0,1,0.03175411822848262,203.77416881676976,Do Not Disturb / Low Impact
451,33,6,0.0,2,1,0,184954.11,0,False,False,True,0.1331705556134496,0.0,0,1,0.0408635908226046,-50.0,Sure Things (DO NOT OFFER)
680,51,5,143139.87,1,0,0,47795.43,1,True,False,False,0.9297116974612596,12882.5883,0,0,0.028313879131636743,314.75604802883765,Lost Causes (DO NOT OFFER)
590,23,7,0.0,2,1,0,196789.9,0,False,True,False,0.1196481787930784,0.0,0,1,0.01820260258755435,-50.0,Sure Things (DO NOT OFFER)
634,27,3,107027.52,1,1,0,173425.68,0,True,False,True,0.4759701060115332,9632.4768,0,1,0.003979689131229591,-11.665736772218807,Do Not Disturb / Low Impact
676,29,4,140720.93,1,1,0,36221.18,0,False,False,True,0.3106456434197733,12664.883699999998,0,1,-0.02127006632178885,-319.38291625674253,Do Not Disturb / Low Impact
642,30,8,80964.57,2,1,0,174738.2,0,False,False,True,0.1567127501087982,7286.8113,0,1,-0.030154281270707517,-269.7285575067699,Sure Things (DO NOT OFFER)
760,39,6,178585.46,1,1,0,67131.3,1,False,False,True,0.5259904875866036,16072.6914,1,0,-0.09455569728852475,-1569.7645426302752,Do Not Disturb / Low Impact
736,26,4,135889.13,1,1,1,165692.03,0,False,True,False,0.2935519517814828,12230.0217,1,1,0.007916927508624938,46.82419522780992,Sure Things (DO NOT OFFER)
656,43,7,134919.85,1,1,0,194691.95,0,False,False,True,0.6442649438148053,12142.7865,1,1,0.07373932025083452,845.40082246101,Do Not Disturb / Low Impact
776,33,8,115130.34,1,0,0,129525.5,1,True,False,True,0.5721299097508167,10361.7306,0,0,0.021494453728656993,172.71973893050927,Do Not Disturb / Low Impact
832,34,6,138190.13,2,0,1,146511.2,0,False,True,False,0.2013687742053997,12437.1117,1,1,-0.017701123173944344,-270.15084612980434,Sure Things (DO NOT OFFER)
631,37,9,131519.49,2,1,1,51752.18,0,True,False,True,0.2617756727155747,11836.754099999998,1,1,-0.024596092302845984,-341.1378964096906,Sure Things (DO NOT OFFER)
795,56,5,0.0,1,1,0,35418.69,1,False,True,False,0.8965857725383565,0.0,1,0,-0.06456016657943436,-50.0,Lost Causes (DO NOT OFFER)
648,39,3,126935.98,2,0,1,57995.74,0,True,False,False,0.3192166171641995,11424.2382,1,1,0.010160012220877812,66.07039972621914,Do Not Disturb / Low Impact
615,39,4,133707.09,1,1,1,108152.75,0,False,False,True,0.2885209896185079,12033.638099999998,1,1,0.014625815340991166,126.00176873091576,Sure Things (DO NOT OFFER)
682,27,1,97893.2,1,1,0,166144.98,0,False,False,False,0.3107091961295393,8810.387999999999,1,1,-0.016312093727839816,-193.71587483463517,Do Not Disturb / Low Impact
694,34,5,127900.03,1,1,0,101737.8,0,False,False,True,0.3060856358824927,11511.0027,0,1,-0.017850365697316017,-255.47560773779205,Do Not Disturb / Low Impact
694,37,10,143835.47,1,0,1,33326.71,0,False,False,True,0.2016246046746996,12945.1923,1,1,0.004973525402165557,14.383242739967983,Sure Things (DO NOT OFFER)
607,44,0,0.0,2,1,1,81140.09,0,False,False,True,0.2362394646544758,0.0,1,1,0.07064268924140815,-50.0,Sure Things (DO NOT OFFER)
664,48,10,0.0,1,1,0,140173.17,1,False,False,True,0.799300146715195,0.0,1,0,0.02152254897193273,-50.0,Lost Causes (DO NOT OFFER)
756,60,2,0.0,1,1,1,166513.49,1,False,False,True,0.5600764607292896,0.0,1,0,0.0031526449471637186,-50.0,Do Not Disturb / Low Impact
645,40,3,129596.77,1,1,1,103232.6,0,False,False,False,0.4029530881115611,11663.7093,0,1,-0.008787654498781605,-152.49664750262585,Do Not Disturb / Low Impact
653,30,4,0.0,2,1,0,120736.04,0,False,True,True,0.0728546436337426,0.0,0,1,-0.0007788957066487967,-50.0,Sure Things (DO NOT OFFER)
710,24,2,110407.44,2,0,0,15832.43,1,True,False,False,0.3583262317771328,9936.6696,1,0,-0.044011032235276915,-487.3230860768961,Do Not Disturb / Low Impact
697,76,7,0.0,2,0,1,188772.45,0,False,False,False,0.1339591909927438,0.0,1,1,0.015570710703770141,-50.0,Sure Things (DO NOT OFFER)
619,41,8,142015.76,2,1,0,114323.66,0,True,False,False,0.4077988633927357,12781.418400000002,1,1,0.015370634699210073,146.45851316416213,Do Not Disturb / Low Impact
648,55,1,81370.07,1,0,1,181534.04,0,False,True,True,0.4317563173842825,7323.3063,0,1,0.018494128240218788,85.43816585460218,Do Not Disturb / Low Impact
482,48,2,69329.47,1,0,0,102640.52,1,True,False,False,0.8561248482754747,6239.6523,0,0,-0.037850706079318175,-286.1752452444416,Lost Causes (DO NOT OFFER)
548,28,8,116755.5,2,1,1,158585.17,1,False,False,False,0.2307322656939868,10507.995,1,0,-0.00775169844574064,-131.4548085093504,Sure Things (DO NOT OFFER)
752,44,6,83870.33,1,1,0,178722.24,0,False,True,True,0.6517924157208757,7548.3297,1,1,0.09634614004203879,677.2524303596806,Do Not Disturb / Low Impact
648,39,6,130694.89,2,1,1,153955.38,1,False,False,False,0.2770097635263666,11762.5401,1,0,0.003306095181768054,-11.111922850036478,Sure Things (DO NOT OFFER)
643,34,8,117451.47,1,1,0,65374.86,0,False,True,False,0.3650172699053213,10570.6323,0,1,-0.007771965803862746,-132.15459276080702,Do Not Disturb / Low Impact
573,35,9,206868.78,2,0,1,102986.15,0,True,False,False,0.1521717362227357,18618.1902,1,1,0.04334752829653976,757.0525265248593,Sure Things (DO NOT OFFER)
686,39,3,111695.62,1,0,0,136643.84,0,False,False,False,0.4871253852957491,10052.6058,0,1,0.024664070920431103,197.93818238633702,Do Not Disturb / Low Impact
644,40,9,137285.26,4,1,0,77063.63,1,False,False,False,0.923541920990662,12355.6734,1,0,-0.01172650492368843,-194.88886496058615,Lost Causes (DO NOT OFFER)
702,29,6,149218.39,1,1,1,9633.01,0,False,False,False,0.2536108096610606,13429.6551,0,1,0.009808937813974627,81.7306517390272,Sure Things (DO NOT OFFER)
652,51,7,0.0,2,0,1,43496.36,0,False,False,True,0.2315883264850344,0.0,0,1,0.05316462617749418,-50.0,Sure Things (DO NOT OFFER)
641,32,7,0.0,2,1,1,24267.28,0,False,True,True,0.0635657464472819,0.0,1,1,-0.00010257522834755672,-50.0,Sure Things (DO NOT OFFER)
692,41,8,130701.29,1,1,0,59354.24,1,True,False,False,0.7392009111441545,11763.1161,1,0,-0.008591012366886974,-151.05707588822727,Lost Causes (DO NOT OFFER)
574,34,5,0.0,2,0,0,28269.86,0,False,True,True,0.0724113876631886,0.0,0,1,0.0058943291636405215,-50.0,Sure Things (DO NOT OFFER)
643,31,3,167949.48,1,1,0,143162.34,0,False,False,False,0.3875068451439541,15115.4532,1,1,0.020575413298056677,261.0066967774334,Do Not Disturb / Low Impact
834,23,4,131254.81,1,1,0,20199.3,0,False,False,True,0.3276459521719593,11812.9329,0,1,-0.011699691708114357,-188.2076730986413,Do Not Disturb / Low Impact
591,28,5,0.0,2,1,1,48606.92,0,False,False,True,0.0656749202113442,0.0,0,1,0.0017463541077944456,-50.0,Sure Things (DO NOT OFFER)
470,34,9,0.0,2,0,1,89013.67,0,False,True,True,0.0850972539515723,0.0,0,1,0.005718445614949275,-50.0,Sure Things (DO NOT OFFER)
608,34,7,86656.13,1,0,1,59890.29,0,False,True,True,0.2040321855280607,7799.0517,0,1,-0.0058508974778185285,-95.6314519209063,Sure Things (DO NOT OFFER)
649,37,8,114737.26,1,1,1,106655.88,1,True,False,False,0.6116605119422668,10326.353399999998,1,0,0.028111949051089824,240.29392066434815,Do Not Disturb / Low Impact
665,38,5,0.0,2,1,0,156439.56,0,False,False,False,0.1685604134371474,0.0,0,1,0.007682126962775593,-50.0,Sure Things (DO NOT OFFER)
651,39,6,0.0,1,1,0,24176.44,0,False,False,False,0.537045074381797,0.0,0,1,0.013984224241930687,-50.0,Do Not Disturb / Low Impact
555,62,4,119817.33,1,0,1,43507.1,1,True,False,True,0.7852785846643776,10783.5597,1,0,-0.006172168688873492,-116.55794953493802,Lost Causes (DO NOT OFFER)
637,48,7,130806.99,2,1,1,132005.85,1,False,False,False,0.5410172597937454,11772.6291,0,0,-0.055771981848905305,-706.5828564790944,Do Not Disturb / Low Impact
675,49,0,0.0,1,1,1,80496.71,1,False,False,False,0.6905235395261028,0.0,1,0,0.031000776894402726,-50.0,Do Not Disturb / Low Impact
677,40,5,0.0,2,1,0,88947.56,0,False,True,True,0.1089009010248916,0.0,0,1,0.019988060374575234,-50.0,Sure Things (DO NOT OFFER)
850,35,2,80931.75,1,0,0,12639.67,1,True,False,False,0.5197801549108957,7283.8575,1,0,-0.12490596588297764,-959.7972563914708,Do Not Disturb / Low Impact
815,56,3,0.0,3,1,1,94248.16,1,False,False,False,0.8485703299950508,0.0,0,0,0.11352488457986137,-50.0,Do Not Disturb / Low Impact
665,32,1,132178.67,1,0,0,11865.76,0,True,False,True,0.4682394634954216,11896.0803,0,1,-0.038837905875360734,-512.0188469771331,Do Not Disturb / Low Impact
485,27,3,0.0,2,1,0,141449.86,0,False,False,False,0.151980827281431,0.0,0,1,0.004515049969518903,-50.0,Sure Things (DO NOT OFFER)
577,43,6,0.0,2,1,1,149457.81,0,False,True,True,0.1944218560873396,0.0,0,1,0.046717453864360214,-50.0,Sure Things (DO NOT OFFER)
586,35,7,164769.02,3,1,0,119814.25,1,False,False,False,0.8758672713320693,14829.211799999995,0,0,0.04760916394534209,656.0063757664013,Lost Causes (DO NOT OFFER)
722,29,1,107233.85,2,1,0,24924.92,0,True,False,True,0.2719303310388574,9651.0465,1,1,-0.051243788490253794,-544.5561855556042,Sure Things (DO NOT OFFER)
528,27,7,176227.07,2,0,1,139481.53,0,False,False,False,0.2544775885581904,15860.4363,1,1,-0.0109652955165781,-223.91437105136254,Sure Things (DO NOT OFFER)
542,39,4,109949.39,2,1,1,41268.65,0,False,False,False,0.2689688803847836,9895.4451,1,1,0.0019446245163387,-30.757074858456342,Sure Things (DO NOT OFFER)
552,34,5,0.0,2,1,1,1351.41,0,False,False,False,0.1198249866998316,0.0,1,1,0.01050988678773146,-50.0,Sure Things (DO NOT OFFER)
678,60,10,117738.81,1,1,0,147489.76,1,False,False,False,0.8606450270431678,10596.4929,0,0,-0.04391553022117589,-515.3506041884257,Lost Causes (DO NOT OFFER)
575,37,9,133292.45,1,1,0,111175.09,0,False,True,False,0.3869843229801281,11996.320500000002,0,1,-0.027657470412290497,-381.787879285104,Do Not Disturb / Low Impact
669,43,1,160474.59,1,1,1,95963.14,0,False,False,False,0.5260249277088511,14442.7131,0,1,0.0236809072585209,292.0165494825249,Do Not Disturb / Low Impact
636,43,6,0.0,2,1,0,43128.95,0,False,False,True,0.232873379534981,0.0,0,1,0.03423624805652414,-50.0,Sure Things (DO NOT OFFER)
667,55,9,154393.43,1,1,1,137674.96,1,True,False,True,0.7127140663190314,13895.4087,1,0,0.07148571641587476,943.3232458108789,Do Not Disturb / Low Impact
652,45,9,110827.49,1,1,1,153383.54,1,True,False,False,0.7785292458670285,9974.4741,1,0,0.05547153701909968,503.2994092842009,Do Not Disturb / Low Impact
637,36,10,145750.45,2,1,1,96660.76,0,True,False,False,0.1796316511908962,13117.5405,0,1,-0.035904289670394385,-520.97597387513,Sure Things (DO NOT OFFER)
516,45,8,109044.3,1,0,1,115818.16,0,False,True,False,0.5329570756713208,9813.987,0,1,-0.04360078285686786,-477.897516147124,Do Not Disturb / Low Impact
801,32,4,75170.54,1,1,1,37898.5,0,False,False,False,0.202384143037519,6765.348599999999,1,1,-0.0065114492160616155,-94.05222383785355,Sure Things (DO NOT OFFER)
692,42,2,0.0,2,1,0,145222.93,0,False,False,False,0.2930847885043888,0.0,1,1,0.0367013399368179,-50.0,Sure Things (DO NOT OFFER)
585,28,6,105795.9,1,1,1,41219.09,0,False,False,False,0.2341439508019221,9521.630999999998,0,1,0.0013523743398647925,-37.123190561938856,Sure Things (DO NOT OFFER)
590,32,5,0.0,2,1,0,59249.83,0,False,False,True,0.083886546974771,0.0,1,1,-0.00209103163510882,-50.0,Sure Things (DO NOT OFFER)
554,66,8,0.0,2,1,1,116747.62,0,False,True,True,0.1797244155426097,0.0,1,1,0.023157785337469483,-50.0,Sure Things (DO NOT OFFER)
659,49,1,0.0,1,1,0,116249.72,1,False,False,False,0.8749738401817909,0.0,0,0,0.03667237906082088,-50.0,Lost Causes (DO NOT OFFER)
690,26,3,118097.87,1,1,0,61257.83,0,False,False,False,0.3543392657723657,10628.8083,0,1,-0.012141183905067687,-179.04631626200987,Do Not Disturb / Low Impact
697,29,0,172693.54,1,0,0,141798.98,0,True,False,True,0.3286417124303014,15542.4186,1,1,-0.031939020233027526,-546.4096221355834,Do Not Disturb / Low Impact
610,36,4,129440.3,2,1,0,102638.35,0,False,False,True,0.2220793526227852,11649.627,1,1,-0.04785154486929144,-607.452649101009,Sure Things (DO NOT OFFER)
599,36,4,0.0,2,0,0,13210.56,0,False,True,True,0.0790589857488174,0.0,1,1,0.0006533572379580077,-50.0,Sure Things (DO NOT OFFER)
544,23,1,96471.2,1,1,0,35550.97,0,False,False,True,0.2567154996346234,8682.408,0,1,-0.030069486544889945,-311.0755505332448,Sure Things (DO NOT OFFER)
548,46,1,0.0,1,1,1,104469.06,1,False,False,False,0.6843949219700325,0.0,0,0,0.0026795099514513865,-50.0,Do Not Disturb / Low Impact
635,24,4,140197.18,1,1,1,142935.83,0,False,True,True,0.2063762771478512,12617.7462,1,1,0.0026079098217216545,-17.09405575702892,Sure Things (DO NOT OFFER)
722,20,6,0.0,2,1,0,195486.28,0,False,False,True,0.0801426697339479,0.0,1,1,0.0035668851515451294,-50.0,Sure Things (DO NOT OFFER)
564,33,4,135946.26,1,1,0,63170.0,0,False,False,False,0.3649128134818135,12235.1634,0,1,-0.015118179223267747,-234.97339310716595,Do Not Disturb / Low Impact
719,69,3,0.0,2,1,1,58320.06,0,False,False,True,0.0810995863598105,0.0,1,1,0.02272658018526663,-50.0,Sure Things (DO NOT OFFER)
547,50,3,81290.02,3,0,1,177747.03,1,True,False,True,0.8121479149429903,7316.1018,1,0,-0.09475982834942706,-743.2725507549344,Lost Causes (DO NOT OFFER)
850,42,8,0.0,1,1,0,19632.64,1,False,False,False,0.645875085571099,0.0,1,0,0.027965818887931593,-50.0,Do Not Disturb / Low Impact
515,60,9,113715.36,1,1,0,18424.24,1,True,False,True,0.9289614522031414,10234.3824,1,0,-0.08484175516046896,-918.3029657994127,Lost Causes (DO NOT OFFER)
667,56,2,168883.08,1,0,1,18897.78,0,False,True,True,0.455119059176263,15199.477199999998,1,1,0.032997281129168665,451.5414221847893,Do Not Disturb / Low Impact
607,36,8,143421.74,1,1,0,97879.02,0,True,False,True,0.5304012224841091,12907.956599999998,0,1,-0.03291609909922544,-474.879578614101,Do Not Disturb / Low Impact
525,26,7,153644.39,1,1,1,63197.88,0,False,False,True,0.1947201430941672,13827.995100000002,1,1,0.01352082252171316,136.96586757821925,Sure Things (DO NOT OFFER)
606,53,1,109330.06,1,1,1,75860.01,0,False,True,False,0.5470403029740125,9839.7054,0,1,-0.0009094415852768378,-58.94863727763306,Do Not Disturb / Low Impact
686,27,1,115095.88,2,0,0,78622.46,0,True,False,False,0.3247423335958173,10358.6292,1,1,-0.03734408627883512,-436.8335425752608,Do Not Disturb / Low Impact
611,35,10,0.0,1,1,1,23598.23,1,False,False,True,0.3796789326812654,0.0,0,0,0.00046923155041955766,-50.0,Do Not Disturb / Low Impact
827,46,1,183276.32,1,1,1,13460.27,0,False,True,True,0.3794570446566034,16494.8688,1,1,0.01007273569837741,116.14845380181177,Do Not Disturb / Low Impact
572,33,9,68193.72,1,1,0,19998.31,0,False,False,True,0.3461427016641341,6137.4348,0,1,-0.01513471676826339,-142.88833738168324,Do Not Disturb / Low Impact
726,32,8,0.0,2,0,0,185075.63,0,False,False,False,0.1283613622247402,0.0,0,1,0.006673547984304529,-50.0,Sure Things (DO NOT OFFER)
579,31,6,139729.54,1,0,1,135815.38,0,True,False,True,0.3634231111620516,12575.6586,0,1,0.025280234311994443,267.91559603564804,Do Not Disturb / Low Impact
598,56,4,98365.33,1,1,1,44251.33,0,False,True,False,0.5432996697210043,8852.8797,0,1,-0.008093329652444359,-121.64927378553271,Do Not Disturb / Low Impact
663,36,10,0.0,2,1,0,136349.55,0,False,False,True,0.0926864887747676,0.0,1,1,-0.008482586213331533,-50.0,Sure Things (DO NOT OFFER)
505,37,10,122453.97,2,1,1,52693.99,0,True,False,False,0.3045869648815595,11020.8573,1,1,5.665515394415177e-05,-49.37561163307197,Do Not Disturb / Low Impact
576,30,7,132174.41,2,0,0,93767.03,0,True,False,True,0.2539332330438367,11895.6969,1,1,-0.062262395836255036,-790.654589135912,Sure Things (DO NOT OFFER)
555,24,2,0.0,2,0,1,197866.55,0,False,True,False,0.1095126524913422,0.0,0,1,0.012795322927388386,-50.0,Sure Things (DO NOT OFFER)
524,30,1,0.0,2,1,0,126812.85,0,False,False,True,0.0820018909592383,0.0,0,1,-0.0037712949348523983,-50.0,Sure Things (DO NOT OFFER)
776,39,2,104349.45,1,0,0,79503.05,0,False,True,True,0.328368094687276,9391.4505,0,1,-0.007497447858983097,-120.41191044397074,Do Not Disturb / Low Impact
645,41,2,138881.04,1,1,0,129936.53,1,True,False,False,0.6831879097994935,12499.2936,0,0,0.023744747652847176,246.79257237084772,Do Not Disturb / Low Impact
850,32,0,116968.91,1,0,0,175094.62,0,True,False,False,0.5159697011826008,10527.2019,1,1,-0.022328967112596798,-285.0615450127665,Do Not Disturb / Low Impact
603,35,1,105346.03,2,1,1,130379.5,0,True,False,True,0.1810665327662799,9481.1427,0,1,-0.022858068630769668,-266.72061053472083,Sure Things (DO NOT OFFER)
691,26,9,136623.19,1,1,0,153228.0,0,False,False,True,0.2847551138076762,12296.0871,0,1,-0.012864857026361642,-208.18740252518975,Sure Things (DO NOT OFFER)
583,29,10,0.0,2,1,1,111285.85,0,False,False,False,0.1324049965144835,0.0,0,1,0.004803403134412743,-50.0,Sure Things (DO NOT OFFER)
584,66,5,0.0,1,1,0,49553.38,1,False,False,False,0.8306401314488312,0.0,0,0,0.08373023571270655,-50.0,Do Not Disturb / Low Impact
679,33,6,0.0,2,1,1,98015.85,0,False,False,False,0.10594304950872,0.0,1,1,0.006100424813626826,-50.0,Sure Things (DO NOT OFFER)
646,36,6,124445.52,1,1,0,88481.32,0,False,False,True,0.3286130170543369,11200.0968,1,1,-0.031563930622698466,-403.5190783627071,Do Not Disturb / Low Impact
559,34,5,68999.66,2,1,1,66879.27,0,False,False,False,0.1365191659646011,6209.9694,0,1,-0.018271039781395104,-163.4625979486463,Sure Things (DO NOT OFFER)
595,36,6,85768.42,1,1,1,24802.77,0,False,True,True,0.2383879005940632,7719.1578,0,1,-0.013386735756475199,-153.3343257311344,Sure Things (DO NOT OFFER)
527,47,1,0.0,1,1,0,21312.16,1,False,False,True,0.8187302631905647,0.0,0,0,-0.05340313261942464,-50.0,Lost Causes (DO NOT OFFER)
684,34,9,100628.0,2,1,1,190263.78,0,False,True,True,0.11250379766623,9056.52,0,1,-0.014204734537278219,-178.64546243155092,Sure Things (DO NOT OFFER)
673,32,0,0.0,1,1,1,72873.33,0,False,True,False,0.3557824247853429,0.0,0,1,0.006499235231720579,-50.0,Do Not Disturb / Low Impact
802,38,7,0.0,2,0,1,57764.65,0,False,True,True,0.0754487007464501,0.0,1,1,0.010664548117753192,-50.0,Sure Things (DO NOT OFFER)
675,54,6,0.0,1,1,0,110273.84,1,False,False,True,0.8920859303535024,0.0,1,0,-0.03242967884905096,-50.0,Lost Causes (DO NOT OFFER)
762,19,6,0.0,2,1,0,55500.17,0,False,True,False,0.1215341226836795,0.0,1,1,-0.00569509436540605,-50.0,Sure Things (DO NOT OFFER)
580,50,0,125647.36,1,1,0,57541.08,1,False,False,True,0.7899745243690062,11308.2624,0,0,0.03100644905190758,300.62906197120213,Lost Causes (DO NOT OFFER)
621,31,8,100375.39,1,1,1,90384.26,0,True,False,False,0.4278849715631816,9033.7851,0,1,-0.026761758374266087,-291.7599740512452,Do Not Disturb / Low Impact
411,36,10,0.0,1,0,0,120694.35,0,False,False,False,0.5042299201651607,0.0,1,1,-0.03540267554908494,-50.0,Do Not Disturb / Low Impact
815,24,7,171922.72,1,0,1,178028.96,0,False,False,True,0.2098871579489596,15473.0448,1,1,0.036070285496255905,508.1171434323578,Sure Things (DO NOT OFFER)
631,32,2,146810.99,2,1,1,180990.29,0,True,False,False,0.1642967303988998,13212.9891,1,1,-0.006346378777757566,-133.85463361498205,Sure Things (DO NOT OFFER)
514,45,3,109032.23,1,0,1,155407.21,1,True,False,False,0.8253376432558306,9812.9007,0,0,0.059055719863298994,529.5079147855706,Do Not Disturb / Low Impact
638,57,6,0.0,1,1,0,33676.48,1,False,False,True,0.8876642700875127,0.0,1,0,-0.03859727658155082,-50.0,Lost Causes (DO NOT OFFER)
791,25,7,0.0,1,1,0,89666.28,0,False,True,True,0.3859689968660791,0.0,0,1,-0.032737147812679224,-50.0,Do Not Disturb / Low Impact
516,35,5,128653.59,1,1,0,127558.26,0,False,False,True,0.3059693544651536,11578.823099999998,1,1,-0.025127186666681012,-340.94324941417807,Do Not Disturb / Low Impact
734,37,3,80387.81,1,0,1,77272.62,0,False,False,True,0.2186854442077315,7234.902899999999,1,1,-0.0018852455870901341,-63.639568765250615,Sure Things (DO NOT OFFER)
611,58,8,0.0,2,0,1,107665.68,1,False,False,True,0.3009077772591184,0.0,1,0,0.04975325215748427,-50.0,Do Not Disturb / Low Impact
850,43,0,108508.82,3,1,0,184044.8,1,True,False,True,0.8403904327524278,9765.7938,0,0,0.15580567137168327,1471.5660594864219,Persuadables (TARGET)
641,31,10,155978.17,1,1,0,91510.71,0,False,False,True,0.2922794918479038,14038.0353,1,1,-0.002590720542807179,-86.36862643236233,Sure Things (DO NOT OFFER)
585,38,5,0.0,1,1,1,87363.56,0,False,False,False,0.343101653700013,0.0,0,1,0.015160049750171156,-50.0,Do Not Disturb / Low Impact
552,50,4,121175.56,1,1,0,117505.07,1,True,False,True,0.925872844125458,10905.8004,0,0,0.017733159370800167,143.3942965593362,Lost Causes (DO NOT OFFER)
507,29,4,89349.47,2,0,0,180626.68,0,False,False,False,0.2578328721515292,8041.452300000001,0,1,-0.014875383992572044,-169.61969082045167,Sure Things (DO NOT OFFER)
735,38,7,86131.71,2,0,0,93478.96,0,False,True,True,0.2155442358600899,7751.8539,1,1,-0.03503773198541338,-321.6073793382814,Sure Things (DO NOT OFFER)
707,58,3,102346.86,1,1,1,114672.64,0,False,False,False,0.556652981574148,9211.2174,0,1,-0.008131159651739939,-124.89787926628486,Do Not Disturb / Low Impact
698,36,7,121263.62,1,1,1,13387.88,0,True,False,False,0.5971429090588436,10913.7258,0,1,-0.008757259133094886,-145.5743249381433,Do Not Disturb / Low Impact
841,31,2,0.0,2,1,0,173240.52,0,False,False,True,0.0951996336607087,0.0,1,1,-0.0083444834260189,-50.0,Sure Things (DO NOT OFFER)
688,33,2,0.0,1,0,0,27557.18,1,False,True,False,0.5323486060849167,0.0,0,0,-0.006234351515914227,-50.0,Do Not Disturb / Low Impact
614,51,3,0.0,2,1,1,5552.37,0,False,False,True,0.2495752054321601,0.0,1,1,0.01427896076762769,-50.0,Sure Things (DO NOT OFFER)
511,48,6,149726.08,1,0,0,88307.87,1,True,False,True,0.8523604291507961,13475.347199999997,0,0,0.055719899891530145,700.8449969876109,Do Not Disturb / Low Impact
447,43,2,0.0,2,1,0,33879.26,1,False,False,True,0.3863317892452641,0.0,0,0,0.05022686002824883,-50.0,Do Not Disturb / Low Impact
738,35,5,161274.05,2,1,0,181429.87,0,False,False,True,0.2214189000214276,14514.6645,1,1,-0.01376223531167664,-249.75422831903938,Sure Things (DO NOT OFFER)
422,33,2,0.0,2,1,0,102655.31,0,False,False,False,0.1963824117832001,0.0,0,1,-0.0022630168676404105,-50.0,Sure Things (DO NOT OFFER)
537,30,1,103138.17,1,1,1,96555.42,0,False,True,True,0.1962827838939921,9282.4353,0,1,0.004052633253708859,-12.38169402781903,Sure Things (DO NOT OFFER)
707,40,3,109628.44,1,1,0,189366.03,0,True,False,False,0.679480934358934,9866.5596,1,1,0.05836162616956031,525.8284629548865,Do Not Disturb / Low Impact
690,54,5,0.0,1,1,0,12847.61,1,False,False,True,0.8819798277479204,0.0,1,0,-0.03835197083972319,-50.0,Lost Causes (DO NOT OFFER)
664,33,7,97286.16,2,1,0,143433.33,0,True,False,True,0.2348485368314746,8755.7544,1,1,-0.058073401138518665,-558.4764375415498,Sure Things (DO NOT OFFER)
850,33,7,118004.26,1,1,0,183983.82,0,False,False,False,0.3400594540480501,10620.3834,0,1,-0.012296273820310288,-180.59114236307798,Do Not Disturb / Low Impact
584,32,9,85534.83,1,0,0,169137.24,0,False,True,True,0.2655025122194341,7698.1347,0,1,-0.03011513733315696,-281.83038369964106,Sure Things (DO NOT OFFER)
728,59,4,0.0,1,1,1,163365.85,1,False,False,False,0.6815552903385074,0.0,1,0,0.023590238677694275,-50.0,Do Not Disturb / Low Impact
560,43,4,95140.44,2,1,0,123181.44,1,False,True,False,0.5444581950862181,8562.6396,1,0,-0.00934795275039113,-130.04315039942801,Do Not Disturb / Low Impact
